date,keyword,value,region,disease
2024-01-17,dolor muscular,35.27,SLP,hantavirus
2024-01-17,dificultad para respirar,32.25,MX,hantavirus
2024-01-17,dificultad para respirar,38.53,SLP,hantavirus
2024-01-17,sangrado,30.95,MX,hantavirus
2024-01-17,sangrado,33.73,SLP,hantavirus
2024-01-17,raton de campo,36.41,MX,hantavirus
2024-01-17,raton de campo,32.86,SLP,hantavirus
2024-01-17,hantavirus sintomas,46.75,MX,hantavirus
2024-01-17,hantavirus sintomas,48.92,SLP,hantavirus
2024-01-17,covid tos,76.89,MX,covid
2024-01-17,covid tos,83.65,SLP,covid
2024-01-17,covid fiebre,77.42,MX,covid
2024-01-17,covid fiebre,72.39,SLP,covid
2024-01-17,perdida de olfato,75.13,MX,covid
2024-01-17,perdida de olfato,70.39,SLP,covid
2024-01-17,covid mexico,62.59,MX,covid
2024-01-17,covid mexico,70.47,SLP,covid
2024-01-17,covid slp,60.31,MX,covid
2024-01-17,covid slp,61.86,SLP,covid
2024-01-17,dengue fiebre,40.17,MX,dengue
2024-01-17,dengue fiebre,46.46,SLP,dengue
2024-01-17,dolor de huesos,63.26,MX,dengue
2024-01-17,dolor de huesos,53.76,SLP,dengue
2024-01-17,sarpullido,38.42,MX,dengue
2024-01-17,sarpullido,49.85,SLP,dengue
2024-01-17,dengue slp,28.89,MX,dengue
2024-01-17,dengue slp,31.08,SLP,dengue
2024-01-17,mosquito,26.08,MX,dengue
2024-01-17,mosquito,33.1,SLP,dengue
2024-01-18,tos,51.13,MX,hantavirus
2024-01-18,tos,54.16,SLP,hantavirus
2024-01-18,fiebre,51.8,MX,hantavirus
2024-01-18,fiebre,41.94,SLP,hantavirus
2024-01-18,dolor muscular,52.89,MX,hantavirus
2024-01-18,dolor muscular,44.19,SLP,hantavirus
2024-01-18,dificultad para respirar,35.91,MX,hantavirus
2024-01-18,dificultad para respirar,31.45,SLP,hantavirus
2024-01-18,sangrado,36.88,MX,hantavirus
2024-01-18,sangrado,25.85,SLP,hantavirus
2024-01-18,raton de campo,41.16,MX,hantavirus
2024-01-18,raton de campo,27.71,SLP,hantavirus
2024-01-18,hantavirus sintomas,50.86,MX,hantavirus
2024-01-18,hantavirus sintomas,42.08,SLP,hantavirus
2024-01-18,covid tos,81.63,MX,covid
2024-01-18,covid tos,82.44,SLP,covid
2024-01-18,covid fiebre,69.9,MX,covid
2024-01-18,covid fiebre,75.02,SLP,covid
2024-01-18,perdida de olfato,76.77,MX,covid
2024-01-18,perdida de olfato,67.82,SLP,covid
2024-01-18,covid mexico,61.87,MX,covid
2024-01-18,covid mexico,69.64,SLP,covid
2024-01-18,covid slp,58.6,MX,covid
2024-01-18,covid slp,57.89,SLP,covid
2024-01-18,dengue fiebre,49.77,MX,dengue
2024-01-18,dengue fiebre,57.76,SLP,dengue
2024-01-18,dolor de huesos,55.29,MX,dengue
2024-01-18,dolor de huesos,47.59,SLP,dengue
2024-01-18,sarpullido,44.77,MX,dengue
2024-01-18,sarpullido,46.96,SLP,dengue
2024-01-18,dengue slp,34.28,MX,dengue
2024-01-18,dengue slp,30.91,SLP,dengue
2024-01-18,mosquito,29.16,MX,dengue
2024-01-18,mosquito,33.75,SLP,dengue
2024-01-19,tos,49.59,MX,hantavirus
2024-01-19,tos,52.88,SLP,hantavirus
2024-01-19,fiebre,55.55,MX,hantavirus
2024-01-19,fiebre,53.56,SLP,hantavirus
2024-01-19,dolor muscular,43.79,MX,hantavirus
2024-01-19,dolor muscular,37.43,SLP,hantavirus
2024-01-19,dificultad para respirar,33.43,MX,hantavirus
2024-01-19,dificultad para respirar,30.78,SLP,hantavirus
2024-01-19,sangrado,29.7,MX,hantavirus
2024-01-19,sangrado,29.55,SLP,hantavirus
2024-01-19,raton de campo,33.32,MX,hantavirus
2024-01-19,raton de campo,28.43,SLP,hantavirus
2024-01-19,hantavirus sintomas,44.24,MX,hantavirus
2024-01-19,hantavirus sintomas,48.55,SLP,hantavirus
2024-01-19,covid tos,79.31,MX,covid
2024-01-19,covid tos,85.14,SLP,covid
2024-01-19,covid fiebre,80.89,MX,covid
2024-01-19,covid fiebre,76.6,SLP,covid
2024-01-19,perdida de olfato,66.66,MX,covid
2024-01-19,perdida de olfato,69.7,SLP,covid
2024-01-19,covid mexico,57.4,MX,covid
2024-01-19,covid mexico,62.67,SLP,covid
2024-01-19,covid slp,57.59,MX,covid
2024-01-19,covid slp,52.94,SLP,covid
2024-01-19,dengue fiebre,42.77,MX,dengue
2024-01-19,dengue fiebre,51.65,SLP,dengue
2024-01-19,dolor de huesos,39.58,MX,dengue
2024-01-19,dolor de huesos,51.87,SLP,dengue
2024-01-19,sarpullido,47.07,MX,dengue
2024-01-19,sarpullido,36.45,SLP,dengue
2024-01-19,dengue slp,37.24,MX,dengue
2024-01-19,dengue slp,34.1,SLP,dengue
2024-01-19,mosquito,39.82,MX,dengue
2024-01-19,mosquito,27.55,SLP,dengue
2024-01-20,tos,54.44,MX,hantavirus
2024-01-20,tos,50.91,SLP,hantavirus
2024-01-20,fiebre,43.26,MX,hantavirus
2024-01-20,fiebre,47.8,SLP,hantavirus
2024-01-20,dolor muscular,41.82,MX,hantavirus
2024-01-20,dolor muscular,34.09,SLP,hantavirus
2024-01-20,dificultad para respirar,37.12,MX,hantavirus
2024-01-20,dificultad para respirar,32.41,SLP,hantavirus
2024-01-20,sangrado,24.58,MX,hantavirus
2024-01-20,sangrado,24.3,SLP,hantavirus
2024-01-20,raton de campo,43.83,MX,hantavirus
2024-01-20,raton de campo,36.42,SLP,hantavirus
2024-01-20,hantavirus sintomas,53.64,MX,hantavirus
2024-01-20,hantavirus sintomas,55.55,SLP,hantavirus
2024-01-20,covid tos,86.37,MX,covid
2024-01-20,covid tos,75.57,SLP,covid
2024-01-20,covid fiebre,75.11,MX,covid
2024-01-20,covid fiebre,79.3,SLP,covid
2024-01-20,perdida de olfato,73.59,MX,covid
2024-01-20,perdida de olfato,69.44,SLP,covid
2024-01-20,covid mexico,65.12,MX,covid
2024-01-20,covid mexico,63.96,SLP,covid
2024-01-20,covid slp,55.42,MX,covid
2024-01-20,covid slp,63.0,SLP,covid
2024-01-20,dengue fiebre,49.01,MX,dengue
2024-01-20,dengue fiebre,45.47,SLP,dengue
2024-01-20,dolor de huesos,50.87,MX,dengue
2024-01-20,dolor de huesos,54.2,SLP,dengue
2024-01-20,sarpullido,37.11,MX,dengue
2024-01-20,sarpullido,43.26,SLP,dengue
2024-01-20,dengue slp,35.01,MX,dengue
2024-01-20,dengue slp,30.26,SLP,dengue
2024-01-20,mosquito,28.88,MX,dengue
2024-01-20,mosquito,32.98,SLP,dengue
2024-01-21,tos,54.55,MX,hantavirus
2024-01-21,tos,52.99,SLP,hantavirus
2024-01-21,fiebre,50.12,MX,hantavirus
2024-01-21,fiebre,40.87,SLP,hantavirus
2024-01-21,dolor muscular,33.66,MX,hantavirus
2024-01-21,dolor muscular,34.73,SLP,hantavirus
2024-01-21,dificultad para respirar,31.11,MX,hantavirus
2024-01-21,dificultad para respirar,31.78,SLP,hantavirus
2024-01-21,sangrado,24.27,MX,hantavirus
2024-01-21,sangrado,36.76,SLP,hantavirus
2024-01-21,raton de campo,32.12,MX,hantavirus
2024-01-21,raton de campo,31.59,SLP,hantavirus
2024-01-21,hantavirus sintomas,48.24,MX,hantavirus
2024-01-21,hantavirus sintomas,52.67,SLP,hantavirus
2024-01-21,covid tos,74.8,MX,covid
2024-01-21,covid tos,76.67,SLP,covid
2024-01-21,covid fiebre,74.74,MX,covid
2024-01-21,covid fiebre,75.69,SLP,covid
2024-01-21,perdida de olfato,75.82,MX,covid
2024-01-21,perdida de olfato,70.93,SLP,covid
2024-01-21,covid mexico,63.97,MX,covid
2024-01-21,covid mexico,59.68,SLP,covid
2024-01-21,covid slp,57.33,MX,covid
2024-01-21,covid slp,61.84,SLP,covid
2024-01-21,dengue fiebre,53.52,MX,dengue
2024-01-21,dengue fiebre,46.3,SLP,dengue
2024-01-21,dolor de huesos,52.3,MX,dengue
2024-01-21,dolor de huesos,50.92,SLP,dengue
2024-01-21,sarpullido,50.24,MX,dengue
2024-01-21,sarpullido,37.66,SLP,dengue
2024-01-21,dengue slp,33.08,MX,dengue
2024-01-21,dengue slp,30.64,SLP,dengue
2024-01-21,mosquito,32.05,MX,dengue
2024-01-21,mosquito,34.49,SLP,dengue
2024-01-22,tos,58.86,MX,hantavirus
2024-01-22,tos,51.91,SLP,hantavirus
2024-01-22,fiebre,53.13,MX,hantavirus
2024-01-22,fiebre,56.55,SLP,hantavirus
2024-01-22,dolor muscular,45.12,MX,hantavirus
2024-01-22,dolor muscular,38.85,SLP,hantavirus
2024-01-22,dificultad para respirar,25.05,MX,hantavirus
2024-01-22,dificultad para respirar,29.17,SLP,hantavirus
2024-01-22,sangrado,26.23,MX,hantavirus
2024-01-22,sangrado,35.05,SLP,hantavirus
2024-01-22,raton de campo,42.54,MX,hantavirus
2024-01-22,raton de campo,39.43,SLP,hantavirus
2024-01-22,hantavirus sintomas,41.57,MX,hantavirus
2024-01-22,hantavirus sintomas,56.85,SLP,hantavirus
2024-01-22,covid tos,77.34,MX,covid
2024-01-22,covid tos,72.53,SLP,covid
2024-01-22,covid fiebre,86.44,MX,covid
2024-01-22,covid fiebre,75.98,SLP,covid
2024-01-22,perdida de olfato,62.21,MX,covid
2024-01-22,perdida de olfato,78.05,SLP,covid
2024-01-22,covid mexico,59.91,MX,covid
2024-01-22,covid mexico,59.39,SLP,covid
2024-01-22,covid slp,51.58,MX,covid
2024-01-22,covid slp,69.12,SLP,covid
2024-01-22,dengue fiebre,53.7,MX,dengue
2024-01-22,dengue fiebre,50.72,SLP,dengue
2024-01-22,dolor de huesos,46.15,MX,dengue
2024-01-22,dolor de huesos,47.57,SLP,dengue
2024-01-22,sarpullido,49.39,MX,dengue
2024-01-22,sarpullido,47.51,SLP,dengue
2024-01-22,dengue slp,28.26,MX,dengue
2024-01-22,dengue slp,39.66,SLP,dengue
2024-01-22,mosquito,31.42,MX,dengue
2024-01-22,mosquito,35.82,SLP,dengue
2024-01-23,tos,45.13,MX,hantavirus
2024-01-23,tos,45.34,SLP,hantavirus
2024-01-23,fiebre,38.8,MX,hantavirus
2024-01-23,fiebre,58.91,SLP,hantavirus
2024-01-23,dolor muscular,38.55,MX,hantavirus
2024-01-23,dolor muscular,42.23,SLP,hantavirus
2024-01-23,dificultad para respirar,29.34,MX,hantavirus
2024-01-23,dificultad para respirar,37.36,SLP,hantavirus
2024-01-23,sangrado,29.99,MX,hantavirus
2024-01-23,sangrado,25.34,SLP,hantavirus
2024-01-23,raton de campo,40.87,MX,hantavirus
2024-01-23,raton de campo,31.49,SLP,hantavirus
2024-01-23,hantavirus sintomas,43.84,MX,hantavirus
2024-01-23,hantavirus sintomas,37.49,SLP,hantavirus
2024-01-23,covid tos,78.21,MX,covid
2024-01-23,covid tos,71.04,SLP,covid
2024-01-23,covid fiebre,83.83,MX,covid
2024-01-23,covid fiebre,79.37,SLP,covid
2024-01-23,perdida de olfato,73.52,MX,covid
2024-01-23,perdida de olfato,69.08,SLP,covid
2024-01-23,covid mexico,60.6,MX,covid
2024-01-23,covid mexico,63.87,SLP,covid
2024-01-23,covid slp,54.59,MX,covid
2024-01-23,covid slp,58.62,SLP,covid
2024-01-23,dengue fiebre,42.82,MX,dengue
2024-01-23,dengue fiebre,60.28,SLP,dengue
2024-01-23,dolor de huesos,50.39,MX,dengue
2024-01-23,dolor de huesos,50.22,SLP,dengue
2024-01-23,sarpullido,45.76,MX,dengue
2024-01-23,sarpullido,47.64,SLP,dengue
2024-01-23,dengue slp,38.57,MX,dengue
2024-01-23,dengue slp,39.21,SLP,dengue
2024-01-23,mosquito,28.67,MX,dengue
2024-01-23,mosquito,30.33,SLP,dengue
2024-01-24,tos,46.48,MX,hantavirus
2024-01-24,tos,48.87,SLP,hantavirus
2024-01-24,fiebre,44.37,MX,hantavirus
2024-01-24,fiebre,55.06,SLP,hantavirus
2024-01-24,dolor muscular,42.76,MX,hantavirus
2024-01-24,dolor muscular,48.42,SLP,hantavirus
2024-01-24,dificultad para respirar,34.88,MX,hantavirus
2024-01-24,dificultad para respirar,24.34,SLP,hantavirus
2024-01-24,sangrado,37.46,MX,hantavirus
2024-01-24,sangrado,21.92,SLP,hantavirus
2024-01-24,raton de campo,29.43,MX,hantavirus
2024-01-24,raton de campo,34.19,SLP,hantavirus
2024-01-24,hantavirus sintomas,43.62,MX,hantavirus
2024-01-24,hantavirus sintomas,55.12,SLP,hantavirus
2024-01-24,covid tos,86.61,MX,covid
2024-01-24,covid tos,83.81,SLP,covid
2024-01-24,covid fiebre,83.14,MX,covid
2024-01-24,covid fiebre,78.12,SLP,covid
2024-01-24,perdida de olfato,77.72,MX,covid
2024-01-24,perdida de olfato,74.64,SLP,covid
2024-01-24,covid mexico,64.45,MX,covid
2024-01-24,covid mexico,61.85,SLP,covid
2024-01-24,covid slp,62.0,MX,covid
2024-01-24,covid slp,61.85,SLP,covid
2024-01-24,dengue fiebre,53.34,MX,dengue
2024-01-24,dengue fiebre,57.18,SLP,dengue
2024-01-24,dolor de huesos,48.69,MX,dengue
2024-01-24,dolor de huesos,56.58,SLP,dengue
2024-01-24,sarpullido,43.15,MX,dengue
2024-01-24,sarpullido,35.19,SLP,dengue
2024-01-24,dengue slp,42.76,MX,dengue
2024-01-24,dengue slp,45.21,SLP,dengue
2024-01-24,mosquito,34.92,MX,dengue
2024-01-24,mosquito,32.27,SLP,dengue
2024-01-25,tos,43.96,MX,hantavirus
2024-01-25,tos,50.25,SLP,hantavirus
2024-01-25,fiebre,56.59,MX,hantavirus
2024-01-25,fiebre,54.69,SLP,hantavirus
2024-01-25,dolor muscular,42.69,MX,hantavirus
2024-01-25,dolor muscular,38.15,SLP,hantavirus
2024-01-25,dificultad para respirar,34.91,MX,hantavirus
2024-01-25,dificultad para respirar,30.64,SLP,hantavirus
2024-01-25,sangrado,33.1,MX,hantavirus
2024-01-25,sangrado,23.52,SLP,hantavirus
2024-01-25,raton de campo,42.93,MX,hantavirus
2024-01-25,raton de campo,39.06,SLP,hantavirus
2024-01-25,hantavirus sintomas,59.3,MX,hantavirus
2024-01-25,hantavirus sintomas,54.79,SLP,hantavirus
2024-01-25,covid tos,77.06,MX,covid
2024-01-25,covid tos,84.13,SLP,covid
2024-01-25,covid fiebre,89.23,MX,covid
2024-01-25,covid fiebre,74.63,SLP,covid
2024-01-25,perdida de olfato,65.16,MX,covid
2024-01-25,perdida de olfato,73.27,SLP,covid
2024-01-25,covid mexico,56.0,MX,covid
2024-01-25,covid mexico,55.92,SLP,covid
2024-01-25,covid slp,50.16,MX,covid
2024-01-25,covid slp,58.5,SLP,covid
2024-01-25,dengue fiebre,55.34,MX,dengue
2024-01-25,dengue fiebre,52.29,SLP,dengue
2024-01-25,dolor de huesos,42.48,MX,dengue
2024-01-25,dolor de huesos,52.48,SLP,dengue
2024-01-25,sarpullido,48.19,MX,dengue
2024-01-25,sarpullido,38.56,SLP,dengue
2024-01-25,dengue slp,38.67,MX,dengue
2024-01-25,dengue slp,37.37,SLP,dengue
2024-01-25,mosquito,41.08,MX,dengue
2024-01-25,mosquito,29.74,SLP,dengue
2024-01-26,tos,50.27,MX,hantavirus
2024-01-26,tos,42.81,SLP,hantavirus
2024-01-26,fiebre,49.17,MX,hantavirus
2024-01-26,fiebre,50.96,SLP,hantavirus
2024-01-26,dolor muscular,43.73,MX,hantavirus
2024-01-26,dolor muscular,34.56,SLP,hantavirus
2024-01-26,dificultad para respirar,38.0,MX,hantavirus
2024-01-26,dificultad para respirar,34.88,SLP,hantavirus
2024-01-26,sangrado,26.94,MX,hantavirus
2024-01-26,sangrado,41.21,SLP,hantavirus
2024-01-26,raton de campo,37.27,MX,hantavirus
2024-01-26,raton de campo,37.6,SLP,hantavirus
2024-01-26,hantavirus sintomas,51.58,MX,hantavirus
2024-01-26,hantavirus sintomas,57.79,SLP,hantavirus
2024-01-26,covid tos,75.16,MX,covid
2024-01-26,covid tos,76.78,SLP,covid
2024-01-26,covid fiebre,89.11,MX,covid
2024-01-26,covid fiebre,77.56,SLP,covid
2024-01-26,perdida de olfato,73.21,MX,covid
2024-01-26,perdida de olfato,74.12,SLP,covid
2024-01-26,covid mexico,57.43,MX,covid
2024-01-26,covid mexico,58.16,SLP,covid
2024-01-26,covid slp,54.38,MX,covid
2024-01-26,covid slp,55.98,SLP,covid
2024-01-26,dengue fiebre,42.75,MX,dengue
2024-01-26,dengue fiebre,54.72,SLP,dengue
2024-01-26,dolor de huesos,49.15,MX,dengue
2024-01-26,dolor de huesos,43.56,SLP,dengue
2024-01-26,sarpullido,49.58,MX,dengue
2024-01-26,sarpullido,53.32,SLP,dengue
2024-01-26,dengue slp,33.64,MX,dengue
2024-01-26,dengue slp,44.64,SLP,dengue
2024-01-26,mosquito,32.28,MX,dengue
2024-01-26,mosquito,29.92,SLP,dengue
2024-01-27,tos,49.03,MX,hantavirus
2024-01-27,tos,52.19,SLP,hantavirus
2024-01-27,fiebre,51.9,MX,hantavirus
2024-01-27,fiebre,52.76,SLP,hantavirus
2024-01-27,dolor muscular,39.74,MX,hantavirus
2024-01-27,dolor muscular,46.49,SLP,hantavirus
2024-01-27,dificultad para respirar,34.98,MX,hantavirus
2024-01-27,dificultad para respirar,26.45,SLP,hantavirus
2024-01-27,sangrado,29.67,MX,hantavirus
2024-01-27,sangrado,27.85,SLP,hantavirus
2024-01-27,raton de campo,34.58,MX,hantavirus
2024-01-27,raton de campo,36.74,SLP,hantavirus
2024-01-27,hantavirus sintomas,51.56,MX,hantavirus
2024-01-27,hantavirus sintomas,45.36,SLP,hantavirus
2024-01-27,covid tos,71.18,MX,covid
2024-01-27,covid tos,76.09,SLP,covid
2024-01-27,covid fiebre,84.52,MX,covid
2024-01-27,covid fiebre,78.97,SLP,covid
2024-01-27,perdida de olfato,74.55,MX,covid
2024-01-27,perdida de olfato,79.73,SLP,covid
2024-01-27,covid mexico,63.75,MX,covid
2024-01-27,covid mexico,59.64,SLP,covid
2024-01-27,covid slp,62.75,MX,covid
2024-01-27,covid slp,57.69,SLP,covid
2024-01-27,dengue fiebre,51.54,MX,dengue
2024-01-27,dengue fiebre,51.8,SLP,dengue
2024-01-27,dolor de huesos,52.53,MX,dengue
2024-01-27,dolor de huesos,47.03,SLP,dengue
2024-01-27,sarpullido,34.07,MX,dengue
2024-01-27,sarpullido,40.07,SLP,dengue
2024-01-27,dengue slp,33.75,MX,dengue
2024-01-27,dengue slp,30.61,SLP,dengue
2024-01-27,mosquito,25.39,MX,dengue
2024-01-27,mosquito,28.08,SLP,dengue
2024-01-28,tos,43.5,MX,hantavirus
2024-01-28,tos,49.86,SLP,hantavirus
2024-01-28,fiebre,54.21,MX,hantavirus
2024-01-28,fiebre,45.56,SLP,hantavirus
2024-01-28,dolor muscular,42.51,MX,hantavirus
2024-01-28,dolor muscular,47.45,SLP,hantavirus
2024-01-28,dificultad para respirar,37.42,MX,hantavirus
2024-01-28,dificultad para respirar,28.68,SLP,hantavirus
2024-01-28,sangrado,34.32,MX,hantavirus
2024-01-28,sangrado,35.24,SLP,hantavirus
2024-01-28,raton de campo,39.78,MX,hantavirus
2024-01-28,raton de campo,44.69,SLP,hantavirus
2024-01-28,hantavirus sintomas,45.66,MX,hantavirus
2024-01-28,hantavirus sintomas,50.67,SLP,hantavirus
2024-01-28,covid tos,81.66,MX,covid
2024-01-28,covid tos,75.0,SLP,covid
2024-01-28,covid fiebre,71.38,MX,covid
2024-01-28,covid fiebre,78.71,SLP,covid
2024-01-28,perdida de olfato,69.08,MX,covid
2024-01-28,perdida de olfato,69.29,SLP,covid
2024-01-28,covid mexico,58.9,MX,covid
2024-01-28,covid mexico,66.04,SLP,covid
2024-01-28,covid slp,47.41,MX,covid
2024-01-28,covid slp,67.56,SLP,covid
2024-01-28,dengue fiebre,50.64,MX,dengue
2024-01-28,dengue fiebre,58.0,SLP,dengue
2024-01-28,dolor de huesos,47.52,MX,dengue
2024-01-28,dolor de huesos,49.6,SLP,dengue
2024-01-28,sarpullido,49.12,MX,dengue
2024-01-28,sarpullido,51.85,SLP,dengue
2024-01-28,dengue slp,36.22,MX,dengue
2024-01-28,dengue slp,32.58,SLP,dengue
2024-01-28,mosquito,29.46,MX,dengue
2024-01-28,mosquito,22.61,SLP,dengue
2024-01-29,tos,45.66,MX,hantavirus
2024-01-29,tos,47.14,SLP,hantavirus
2024-01-29,fiebre,53.18,MX,hantavirus
2024-01-29,fiebre,55.24,SLP,hantavirus
2024-01-29,dolor muscular,49.17,MX,hantavirus
2024-01-29,dolor muscular,51.42,SLP,hantavirus
2024-01-29,dificultad para respirar,34.25,MX,hantavirus
2024-01-29,dificultad para respirar,40.56,SLP,hantavirus
2024-01-29,sangrado,30.86,MX,hantavirus
2024-01-29,sangrado,37.08,SLP,hantavirus
2024-01-29,raton de campo,40.4,MX,hantavirus
2024-01-29,raton de campo,41.59,SLP,hantavirus
2024-01-29,hantavirus sintomas,50.85,MX,hantavirus
2024-01-29,hantavirus sintomas,40.71,SLP,hantavirus
2024-01-29,covid tos,73.48,MX,covid
2024-01-29,covid tos,72.48,SLP,covid
2024-01-29,covid fiebre,82.37,MX,covid
2024-01-29,covid fiebre,88.37,SLP,covid
2024-01-29,perdida de olfato,68.94,MX,covid
2024-01-29,perdida de olfato,67.01,SLP,covid
2024-01-29,covid mexico,63.93,MX,covid
2024-01-29,covid mexico,65.61,SLP,covid
2024-01-29,covid slp,58.59,MX,covid
2024-01-29,covid slp,70.54,SLP,covid
2024-01-29,dengue fiebre,53.5,MX,dengue
2024-01-29,dengue fiebre,42.14,SLP,dengue
2024-01-29,dolor de huesos,53.33,MX,dengue
2024-01-29,dolor de huesos,53.93,SLP,dengue
2024-01-29,sarpullido,38.43,MX,dengue
2024-01-29,sarpullido,38.72,SLP,dengue
2024-01-29,dengue slp,32.73,MX,dengue
2024-01-29,dengue slp,35.26,SLP,dengue
2024-01-29,mosquito,31.06,MX,dengue
2024-01-29,mosquito,33.99,SLP,dengue
2024-01-30,tos,51.69,MX,hantavirus
2024-01-30,tos,64.14,SLP,hantavirus
2024-01-30,fiebre,46.65,MX,hantavirus
2024-01-30,fiebre,50.11,SLP,hantavirus
2024-01-30,dolor muscular,40.04,MX,hantavirus
2024-01-30,dolor muscular,42.98,SLP,hantavirus
2024-01-30,dificultad para respirar,33.8,MX,hantavirus
2024-01-30,dificultad para respirar,30.35,SLP,hantavirus
2024-01-30,sangrado,35.03,MX,hantavirus
2024-01-30,sangrado,31.62,SLP,hantavirus
2024-01-30,raton de campo,46.21,MX,hantavirus
2024-01-30,raton de campo,36.24,SLP,hantavirus
2024-01-30,hantavirus sintomas,58.16,MX,hantavirus
2024-01-30,hantavirus sintomas,50.23,SLP,hantavirus
2024-01-30,covid tos,78.77,MX,covid
2024-01-30,covid tos,81.72,SLP,covid
2024-01-30,covid fiebre,83.26,MX,covid
2024-01-30,covid fiebre,82.08,SLP,covid
2024-01-30,perdida de olfato,76.2,MX,covid
2024-01-30,perdida de olfato,79.44,SLP,covid
2024-01-30,covid mexico,67.91,MX,covid
2024-01-30,covid mexico,63.42,SLP,covid
2024-01-30,covid slp,59.74,MX,covid
2024-01-30,covid slp,60.98,SLP,covid
2024-01-30,dengue fiebre,46.32,MX,dengue
2024-01-30,dengue fiebre,44.67,SLP,dengue
2024-01-30,dolor de huesos,53.84,MX,dengue
2024-01-30,dolor de huesos,61.92,SLP,dengue
2024-01-30,sarpullido,40.04,MX,dengue
2024-01-30,sarpullido,40.49,SLP,dengue
2024-01-30,dengue slp,33.92,MX,dengue
2024-01-30,dengue slp,25.84,SLP,dengue
2024-01-30,mosquito,28.35,MX,dengue
2024-01-30,mosquito,31.54,SLP,dengue
2024-01-31,tos,56.21,MX,hantavirus
2024-01-31,tos,50.39,SLP,hantavirus
2024-01-31,fiebre,50.85,MX,hantavirus
2024-01-31,fiebre,43.81,SLP,hantavirus
2024-01-31,dolor muscular,42.39,MX,hantavirus
2024-01-31,dolor muscular,38.83,SLP,hantavirus
2024-01-31,dificultad para respirar,32.52,MX,hantavirus
2024-01-31,dificultad para respirar,29.34,SLP,hantavirus
2024-01-31,sangrado,30.57,MX,hantavirus
2024-01-31,sangrado,30.78,SLP,hantavirus
2024-01-31,raton de campo,40.09,MX,hantavirus
2024-01-31,raton de campo,31.53,SLP,hantavirus
2024-01-31,hantavirus sintomas,41.75,MX,hantavirus
2024-01-31,hantavirus sintomas,50.78,SLP,hantavirus
2024-01-31,covid tos,81.21,MX,covid
2024-01-31,covid tos,76.39,SLP,covid
2024-01-31,covid fiebre,72.97,MX,covid
2024-01-31,covid fiebre,74.63,SLP,covid
2024-01-31,perdida de olfato,80.08,MX,covid
2024-01-31,perdida de olfato,73.33,SLP,covid
2024-01-31,covid mexico,62.97,MX,covid
2024-01-31,covid mexico,61.18,SLP,covid
2024-01-31,covid slp,61.87,MX,covid
2024-01-31,covid slp,61.81,SLP,covid
2024-01-31,dengue fiebre,52.08,MX,dengue
2024-01-31,dengue fiebre,57.19,SLP,dengue
2024-01-31,dolor de huesos,47.93,MX,dengue
2024-01-31,dolor de huesos,51.23,SLP,dengue
2024-01-31,sarpullido,47.17,MX,dengue
2024-01-31,sarpullido,35.63,SLP,dengue
2024-01-31,dengue slp,43.83,MX,dengue
2024-01-31,dengue slp,39.74,SLP,dengue
2024-01-31,mosquito,23.27,MX,dengue
